type	departureCity	arrivalCity	departureStation	arrivalStation	departureTime	arrivalTime	carrier	code	seatClass	price	remainingSeats	studentEligible	referenceDate	sourceUrl	sourceNote
TRAIN	西宁	福州	西宁站	福州南站	14:07	01:27	中国铁路	G2973	二等座	795	25	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	南昌	西宁曹家堡国际机场	南昌昌北国际机场	19:18	22:51	南方航空	CZ2974	经济舱	1050	17	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	南昌	西宁站	南昌西站	14:36	23:32	中国铁路	G2974	二等座	635	26	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	济南	西宁曹家堡国际机场	济南遥墙国际机场	19:55	23:06	海南航空	HU2975	经济舱	950	18	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	济南	西宁站	济南西站	15:05	22:48	中国铁路	G2975	二等座	555	27	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	郑州	西宁曹家堡国际机场	郑州新郑国际机场	06:32	09:16	中国国航	CA2976	经济舱	830	19	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	郑州	西宁站	郑州东站	15:34	21:50	中国铁路	G2976	二等座	460	28	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	武汉	西宁曹家堡国际机场	武汉天河国际机场	07:09	10:18	东方航空	MU2977	经济舱	940	20	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	武汉	西宁站	武汉站	16:03	23:40	中国铁路	G2977	二等座	550	29	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	长沙	西宁曹家堡国际机场	长沙黄花国际机场	07:46	11:01	南方航空	CZ2978	经济舱	970	21	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	长沙	西宁站	长沙南站	16:32	00:29	中国铁路	G2978	二等座	575	30	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	广州	西宁曹家堡国际机场	广州白云国际机场	08:23	12:24	海南航空	HU2979	经济舱	1180	22	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	广州	西宁站	广州南站	17:01	03:26	中国铁路	G2979	二等座	740	31	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	南宁	西宁曹家堡国际机场	南宁吴圩国际机场	09:00	12:41	中国国航	CA2980	经济舱	1090	23	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	南宁	西宁站	南宁东站	17:30	02:50	中国铁路	G2980	二等座	615	32	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	海口	西宁曹家堡国际机场	海口美兰国际机场	09:37	13:54	东方航空	MU2981	经济舱	1250	24	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	海口	西宁站	海口东站	17:59	05:15	中国铁路	G2981	二等座	745	33	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	成都	西宁曹家堡国际机场	成都天府国际机场	10:14	12:20	南方航空	CZ2982	经济舱	660	25	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	成都	西宁站	成都东站	18:28	22:41	中国铁路	G2982	二等座	275	34	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	贵阳	西宁曹家堡国际机场	贵阳龙洞堡国际机场	10:51	13:46	海南航空	HU2983	经济舱	880	26	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	贵阳	西宁站	贵阳北站	18:57	01:49	中国铁路	G2983	二等座	455	35	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	昆明	西宁曹家堡国际机场	昆明长水国际机场	11:28	14:32	中国国航	CA2984	经济舱	920	27	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	昆明	西宁站	昆明南站	19:26	02:47	中国铁路	G2984	二等座	485	5	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	拉萨	西宁曹家堡国际机场	拉萨贡嘎国际机场	12:05	15:05	东方航空	MU2985	经济舱	910	28	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	拉萨	西宁站	拉萨站	19:55	03:05	中国铁路	G2985	二等座	475	6	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	西安	西宁曹家堡国际机场	西安咸阳国际机场	12:42	14:47	南方航空	CZ2986	经济舱	660	29	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	西安	西宁站	西安北站	20:24	00:33	中国铁路	G2986	二等座	275	7	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	兰州	西宁曹家堡国际机场	兰州中川国际机场	13:19	14:33	海南航空	HU2987	经济舱	430	30	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	兰州	西宁站	兰州西站	05:53	07:21	中国铁路	G2987	二等座	95	8	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	银川	西宁曹家堡国际机场	银川河东国际机场	14:33	16:12	东方航空	MU2989	经济舱	550	32	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	银川	西宁站	银川站	06:51	09:39	中国铁路	G2989	二等座	185	10	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	乌鲁木齐	西宁曹家堡国际机场	乌鲁木齐天山国际机场	15:10	18:29	南方航空	CZ2990	经济舱	1000	33	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	乌鲁木齐	西宁站	乌鲁木齐站	07:20	15:30	中国铁路	G2990	二等座	545	11	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	香港	西宁曹家堡国际机场	香港国际机场	15:47	20:01	海南航空	HU2991	经济舱	1250	34	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	香港	西宁站	香港西九龙站	07:49	18:55	中国铁路	G2991	二等座	745	12	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	澳门	西宁曹家堡国际机场	澳门国际机场	16:24	20:35	中国国航	CA2992	经济舱	1240	35	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	澳门	西宁站	珠海站	08:18	19:16	中国铁路	G2992	二等座	735	13	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	台北	西宁曹家堡国际机场	台北桃园国际机场	17:01	21:44	东方航空	MU2993	经济舱	1380	36	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	台北	西宁站	台北车站	08:47	21:27	中国铁路	G2993	二等座	850	14	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	深圳	西宁曹家堡国际机场	深圳宝安国际机场	17:38	21:49	南方航空	CZ2994	经济舱	1240	37	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	深圳	西宁站	深圳北站	09:16	20:14	中国铁路	G2994	二等座	740	15	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	厦门	西宁曹家堡国际机场	厦门高崎国际机场	18:15	22:36	海南航空	HU2995	经济舱	1280	3	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	厦门	西宁站	厦门北站	09:45	21:14	中国铁路	G2995	二等座	775	16	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	青岛	西宁曹家堡国际机场	青岛胶东国际机场	18:52	22:33	中国国航	CA2996	经济舱	1100	4	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	青岛	西宁站	青岛北站	10:14	19:36	中国铁路	G2996	二等座	635	17	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	大连	西宁曹家堡国际机场	大连周水子国际机场	19:29	23:20	东方航空	MU2997	经济舱	1150	5	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	大连	西宁站	大连北站	10:43	20:35	中国铁路	G2997	二等座	670	18	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	宁波	西宁曹家堡国际机场	宁波栎社国际机场	06:06	10:19	南方航空	CZ2998	经济舱	1250	6	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	宁波	西宁站	宁波站	11:12	22:16	中国铁路	G2998	二等座	750	19	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	苏州	西宁曹家堡国际机场	苏州机场	06:43	10:41	海南航空	HU2999	经济舱	1180	7	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	苏州	西宁站	苏州站	11:41	21:56	中国铁路	G2999	二等座	695	20	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	无锡	西宁曹家堡国际机场	苏南硕放国际机场	07:20	11:15	中国国航	CA3000	经济舱	1170	8	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	无锡	西宁站	无锡站	12:10	22:14	中国铁路	G3000	二等座	685	21	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	桂林	西宁曹家堡国际机场	桂林两江国际机场	07:57	11:22	东方航空	MU3001	经济舱	1040	9	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	桂林	西宁站	桂林北站	12:39	21:08	中国铁路	G3001	二等座	580	22	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	三亚	西宁曹家堡国际机场	三亚凤凰国际机场	08:34	13:07	南方航空	CZ3002	经济舱	1340	10	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	三亚	西宁站	三亚站	13:08	01:16	中国铁路	G3002	二等座	825	23	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	张家界	西宁曹家堡国际机场	张家界荷花国际机场	09:11	12:02	海南航空	HU3003	经济舱	890	11	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	张家界	西宁站	张家界西站	13:37	20:17	中国铁路	G3003	二等座	460	24	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	丽江	西宁曹家堡国际机场	丽江三义国际机场	09:48	12:33	中国国航	CA3004	经济舱	860	12	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	丽江	西宁站	丽江站	14:06	20:24	中国铁路	G3004	二等座	435	25	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	大理	西宁曹家堡国际机场	大理凤仪机场	10:25	13:23	东方航空	MU3005	经济舱	920	13	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	大理	西宁站	大理站	14:35	21:38	中国铁路	G3005	二等座	485	26	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	黄山	西宁曹家堡国际机场	黄山屯溪国际机场	11:02	14:49	南方航空	CZ3006	经济舱	1140	14	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	黄山	西宁站	黄山北站	15:04	00:44	中国铁路	G3006	二等座	665	27	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	西双版纳	西宁曹家堡国际机场	西双版纳嘎洒国际机场	11:39	15:17	海南航空	HU3007	经济舱	1100	15	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	西双版纳	西宁站	西双版纳站	15:33	00:43	中国铁路	G3007	二等座	630	28	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	珠海	西宁曹家堡国际机场	珠海金湾机场	12:16	16:27	中国国航	CA3008	经济舱	1250	16	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	珠海	西宁站	珠海站	16:02	02:59	中国铁路	G3008	二等座	750	29	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	洛阳	西宁曹家堡国际机场	洛阳北郊机场	12:53	15:27	东方航空	MU3009	经济舱	810	17	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	洛阳	西宁站	洛阳龙门站	16:31	22:15	中国铁路	G3009	二等座	405	30	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	大同	西宁曹家堡国际机场	大同云冈国际机场	13:30	16:12	南方航空	CZ3010	经济舱	850	18	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	大同	西宁站	大同南站	17:00	23:12	中国铁路	G3010	二等座	435	31	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	敦煌	西宁曹家堡国际机场	敦煌莫高国际机场	14:07	16:15	海南航空	HU3011	经济舱	700	19	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	敦煌	西宁站	敦煌站	17:29	21:51	中国铁路	G3011	二等座	315	32	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	喀什	西宁曹家堡国际机场	喀什徕宁国际机场	14:44	19:26	中国国航	CA3012	经济舱	1390	20	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	喀什	西宁站	喀什站	17:58	06:36	中国铁路	G3012	二等座	870	33	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	吐鲁番	西宁曹家堡国际机场	吐鲁番交河机场	15:21	18:24	东方航空	MU3013	经济舱	950	21	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	吐鲁番	西宁站	吐鲁番北站	18:27	01:46	中国铁路	G3013	二等座	515	34	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	阿勒泰	西宁曹家堡国际机场	阿勒泰雪都机场	15:58	19:40	南方航空	CZ3014	经济舱	1130	22	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
TRAIN	西宁	阿勒泰	西宁站	阿勒泰站	18:56	04:21	中国铁路	G3014	二等座	655	35	true	2026-05-01	https://www.12306.cn/index/	全国覆盖演示模板 generated:nationwide-v1：城市、车站和距离分档用于扩展查询覆盖；车次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
FLIGHT	西宁	秦皇岛	西宁曹家堡国际机场	秦皇岛北戴河机场	16:35	20:10	海南航空	HU3015	经济舱	1090	23	false	2026-05-01	https://wap.ctrip.com/html5/flight/?orphanapp=1	全国覆盖演示模板 generated:nationwide-v1：城市、机场和距离分档用于扩展查询覆盖；班次号、时刻与价格为可重复生成的演示数据，不是实时库存或售卖报价。
