trainTypeId	seatClass	seatLocation	price
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	C	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	D	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
C	二等	F	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	A	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	B	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	C	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	D	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
S	二等	F	300
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	A	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	B	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
Z	软座	C	200
