type	departureCityId	arrivalCityId	departureStationCode	departureTerminalName	arrivalStationCode	arrivalTerminalName	departureDateTime	arrivalDateTime	carrier	code	seatClass	price	remainingSeats	totalSeats	departureStationName	arrivalStationName
FLIGHT	C018	C190			SZX		2026-05-01T19:58:00	2026-05-02T02:32:00	南方航空	CZ3134	经济舱	1850	37	37	乌鲁木齐天山国际机场	深圳宝安国际机场
FLIGHT	C018	C050			XMN		2026-05-01T06:35:00	2026-05-01T13:20:00	海南航空	HU3135	经济舱	1900	3	3	乌鲁木齐天山国际机场	厦门高崎国际机场
FLIGHT	C018	C297					2026-05-01T07:12:00	2026-05-01T12:57:00	中国国航	CA3136	经济舱	1630	4	4	乌鲁木齐天山国际机场	青岛胶东国际机场
FLIGHT	C018	C080			DLC		2026-05-01T07:49:00	2026-05-01T13:31:00	东方航空	MU3137	经济舱	1620	5	5	乌鲁木齐天山国际机场	大连周水子国际机场
FLIGHT	C018	C088			NGB		2026-05-01T08:26:00	2026-05-01T14:57:00	南方航空	CZ3138	经济舱	1840	6	6	乌鲁木齐天山国际机场	宁波栎社国际机场
FLIGHT	C018	C231					2026-05-01T09:03:00	2026-05-01T15:17:00	海南航空	HU3139	经济舱	1770	7	7	乌鲁木齐天山国际机场	苏州机场
FLIGHT	C018	C139					2026-05-01T09:40:00	2026-05-01T15:51:00	中国国航	CA3140	经济舱	1750	8	8	乌鲁木齐天山国际机场	苏南硕放国际机场
FLIGHT	C018	C158			KWL		2026-05-01T10:17:00	2026-05-01T16:03:00	东方航空	MU3141	经济舱	1640	9	9	乌鲁木齐天山国际机场	桂林两江国际机场
FLIGHT	C018	C002			SYX		2026-05-01T10:54:00	2026-05-01T17:39:00	南方航空	CZ3142	经济舱	1910	10	10	乌鲁木齐天山国际机场	三亚凤凰国际机场
FLIGHT	C018	C119					2026-05-01T11:31:00	2026-05-01T16:46:00	海南航空	HU3143	经济舱	1500	11	11	乌鲁木齐天山国际机场	张家界荷花国际机场
FLIGHT	C018	C015			LJG		2026-05-01T12:08:00	2026-05-01T16:43:00	中国国航	CA3144	经济舱	1320	12	12	乌鲁木齐天山国际机场	丽江三义国际机场
FLIGHT	C018	C308			TXN		2026-05-01T13:22:00	2026-05-01T19:30:00	南方航空	CZ3146	经济舱	1740	14	14	乌鲁木齐天山国际机场	黄山屯溪国际机场
FLIGHT	C018	C210			ZZH		2026-05-01T14:36:00	2026-05-01T21:09:00	中国国航	CA3148	经济舱	1860	16	16	乌鲁木齐天山国际机场	珠海金湾机场
FLIGHT	C018	C179					2026-05-01T15:13:00	2026-05-01T20:04:00	东方航空	MU3149	经济舱	1400	17	17	乌鲁木齐天山国际机场	洛阳北郊机场
FLIGHT	C018	C077					2026-05-01T15:50:00	2026-05-01T20:20:00	南方航空	CZ3150	经济舱	1310	18	18	乌鲁木齐天山国际机场	大同云冈国际机场
FLIGHT	C018	C070			KHG		2026-05-01T17:04:00	2026-05-01T19:47:00	中国国航	CA3152	经济舱	830	20	20	乌鲁木齐天山国际机场	喀什徕宁国际机场
FLIGHT	C018	C056					2026-05-01T17:41:00	2026-05-01T18:52:00	东方航空	MU3153	经济舱	420	21	21	乌鲁木齐天山国际机场	吐鲁番交河机场
FLIGHT	C018	C292					2026-05-01T18:18:00	2026-05-01T19:58:00	南方航空	CZ3154	经济舱	550	22	22	乌鲁木齐天山国际机场	阿勒泰雪都机场
FLIGHT	C018	C222			BPE		2026-05-01T18:55:00	2026-05-02T00:17:00	海南航空	HU3155	经济舱	1540	23	23	乌鲁木齐天山国际机场	秦皇岛北戴河机场
FLIGHT	C018	C084			WEH		2026-05-01T19:32:00	2026-05-02T01:24:00	中国国航	CA3156	经济舱	1680	24	24	乌鲁木齐天山国际机场	威海大水泊国际机场
FLIGHT	C018	C176			JJN		2026-05-01T06:09:00	2026-05-01T12:55:00	东方航空	MU3157	经济舱	1930	25	25	乌鲁木齐天山国际机场	泉州晋江国际机场
FLIGHT	C018	C129			YTY		2026-05-01T06:46:00	2026-05-01T12:44:00	南方航空	CZ3158	经济舱	1710	26	26	乌鲁木齐天山国际机场	扬州泰州国际机场
FLIGHT	C018	C071					2026-05-01T07:23:00	2026-05-01T13:42:00	海南航空	HU3159	经济舱	1810	27	27	乌鲁木齐天山国际机场	嘉兴机场
FLIGHT	C018	C040			BHY		2026-05-01T08:00:00	2026-05-01T14:13:00	中国国航	CA3160	经济舱	1780	28	28	乌鲁木齐天山国际机场	北海福成机场
FLIGHT	C018	C147					2026-05-01T08:37:00	2026-05-01T14:39:00	东方航空	MU3161	经济舱	1730	29	29	乌鲁木齐天山国际机场	景德镇罗家机场
FLIGHT	C018	C127					2026-05-01T10:28:00	2026-05-01T16:59:00	中国国航	CA3164	经济舱	1870	32	32	乌鲁木齐天山国际机场	惠州平潭机场
FLIGHT	C018	C205			YNT		2026-05-01T11:42:00	2026-05-01T17:29:00	南方航空	CZ3166	经济舱	1670	34	34	乌鲁木齐天山国际机场	烟台蓬莱国际机场
FLIGHT	C018	C025					2026-05-01T12:19:00	2026-05-01T18:42:00	海南航空	HU3167	经济舱	1830	35	35	乌鲁木齐天山国际机场	佛山沙堤机场
FLIGHT	C018	C192			WNZ		2026-05-01T13:33:00	2026-05-01T20:10:00	东方航空	MU3169	经济舱	1900	37	37	乌鲁木齐天山国际机场	温州龙湾国际机场
FLIGHT	C300	C039			PEK		2026-05-01T14:10:00	2026-05-01T18:22:00	南方航空	CZ3170	经济舱	1240	3	3	香港国际机场	北京首都国际机场
FLIGHT	C300	C005			SHA		2026-05-01T14:47:00	2026-05-01T17:45:00	海南航空	HU3171	经济舱	910	4	4	香港国际机场	上海虹桥国际机场
FLIGHT	C300	C082			TSN		2026-05-01T15:24:00	2026-05-01T19:28:00	中国国航	CA3172	经济舱	1210	5	5	香港国际机场	天津滨海国际机场
FLIGHT	C300	C272			CKG		2026-05-01T16:01:00	2026-05-01T18:47:00	东方航空	MU3173	经济舱	860	6	6	香港国际机场	重庆江北国际机场
FLIGHT	C300	C220			SJW		2026-05-01T16:38:00	2026-05-01T20:28:00	南方航空	CZ3174	经济舱	1150	7	7	香港国际机场	石家庄正定国际机场
FLIGHT	C300	C083			TYN		2026-05-01T17:15:00	2026-05-01T21:04:00	海南航空	HU3175	经济舱	1150	8	8	香港国际机场	太原武宿国际机场
FLIGHT	C300	C061			HET		2026-05-01T17:52:00	2026-05-01T22:14:00	中国国航	CA3176	经济舱	1300	9	9	香港国际机场	呼和浩特白塔国际机场
FLIGHT	C300	C172			SHE		2026-05-01T18:29:00	2026-05-01T23:17:00	东方航空	MU3177	经济舱	1420	10	10	香港国际机场	沈阳桃仙国际机场
FLIGHT	C300	C283			CGQ		2026-05-01T19:06:00	2026-05-02T00:21:00	南方航空	CZ3178	经济舱	1540	11	11	香港国际机场	长春龙嘉国际机场
FLIGHT	C300	C066			HRB		2026-05-01T19:43:00	2026-05-02T01:22:00	海南航空	HU3179	经济舱	1650	12	12	香港国际机场	哈尔滨太平国际机场
FLIGHT	C300	C042			NKG		2026-05-01T06:20:00	2026-05-01T09:13:00	中国国航	CA3180	经济舱	900	13	13	香港国际机场	南京禄口国际机场
FLIGHT	C300	C153			HGH		2026-05-01T06:57:00	2026-05-01T09:39:00	东方航空	MU3181	经济舱	850	14	14	香港国际机场	杭州萧山国际机场
FLIGHT	C300	C053			HFE		2026-05-01T07:34:00	2026-05-01T10:19:00	南方航空	CZ3182	经济舱	870	15	15	香港国际机场	合肥新桥国际机场
FLIGHT	C300	C221			FOC		2026-05-01T08:11:00	2026-05-01T10:13:00	海南航空	HU3183	经济舱	670	16	16	香港国际机场	福州长乐国际机场
FLIGHT	C300	C046					2026-05-01T08:48:00	2026-05-01T10:56:00	中国国航	CA3184	经济舱	700	17	17	香港国际机场	南昌昌北国际机场
FLIGHT	C300	C180			TNA		2026-05-01T09:25:00	2026-05-01T13:02:00	东方航空	MU3185	经济舱	1100	18	18	香港国际机场	济南遥墙国际机场
FLIGHT	C300	C267			CGO		2026-05-01T10:02:00	2026-05-01T13:15:00	南方航空	CZ3186	经济舱	1000	19	19	香港国际机场	郑州新郑国际机场
FLIGHT	C300	C164			WUH		2026-05-01T10:39:00	2026-05-01T13:06:00	海南航空	HU3187	经济舱	790	20	20	香港国际机场	武汉天河国际机场
FLIGHT	C300	C284			CSX		2026-05-01T11:16:00	2026-05-01T13:18:00	中国国航	CA3188	经济舱	680	21	21	香港国际机场	长沙黄花国际机场
FLIGHT	C300	C112			CAN		2026-05-01T11:53:00	2026-05-01T13:03:00	东方航空	MU3189	经济舱	440	22	22	香港国际机场	广州白云国际机场
FLIGHT	C300	C044			NNG		2026-05-01T12:30:00	2026-05-01T14:25:00	南方航空	CZ3190	经济舱	650	23	23	香港国际机场	南宁吴圩国际机场
FLIGHT	C300	C184			HAK		2026-05-01T13:07:00	2026-05-01T14:50:00	海南航空	HU3191	经济舱	600	24	24	香港国际机场	海口美兰国际机场
FLIGHT	C300	C128			TFU		2026-05-01T13:44:00	2026-05-01T16:55:00	中国国航	CA3192	经济舱	990	25	25	香港国际机场	成都天府国际机场
FLIGHT	C300	C249			KWE		2026-05-01T14:21:00	2026-05-01T16:46:00	东方航空	MU3193	经济舱	790	26	26	香港国际机场	贵阳龙洞堡国际机场
FLIGHT	C300	C142			KMG		2026-05-01T14:58:00	2026-05-01T17:54:00	南方航空	CZ3194	经济舱	930	27	27	香港国际机场	昆明长水国际机场
FLIGHT	C300	C133			LXA		2026-05-01T15:35:00	2026-05-01T20:33:00	海南航空	HU3195	经济舱	1480	28	28	香港国际机场	拉萨贡嘎国际机场
FLIGHT	C300	C246			XIY		2026-05-01T16:12:00	2026-05-01T19:30:00	中国国航	CA3196	经济舱	1030	29	29	香港国际机场	西安咸阳国际机场
FLIGHT	C300	C034			LHW		2026-05-01T16:49:00	2026-05-01T20:47:00	东方航空	MU3197	经济舱	1210	30	30	香港国际机场	兰州中川国际机场
FLIGHT	C300	C245			XNN		2026-05-01T17:26:00	2026-05-01T21:40:00	南方航空	CZ3198	经济舱	1280	31	31	香港国际机场	西宁曹家堡国际机场
FLIGHT	C300	C279			INC		2026-05-01T18:03:00	2026-05-01T22:13:00	海南航空	HU3199	经济舱	1270	32	32	香港国际机场	银川河东国际机场
FLIGHT	C300	C018					2026-05-01T18:40:00	2026-05-02T01:16:00	中国国航	CA3200	经济舱	1930	33	33	香港国际机场	乌鲁木齐天山国际机场
FLIGHT	C300	C190			SZX		2026-05-01T07:08:00	2026-05-01T08:18:00	中国国航	CA3204	经济舱	410	37	37	香港国际机场	深圳宝安国际机场
FLIGHT	C300	C050			XMN		2026-05-01T07:45:00	2026-05-01T09:27:00	东方航空	MU3205	经济舱	600	3	3	香港国际机场	厦门高崎国际机场
FLIGHT	C300	C297					2026-05-01T08:22:00	2026-05-01T12:01:00	南方航空	CZ3206	经济舱	1140	4	4	香港国际机场	青岛胶东国际机场
FLIGHT	C300	C080			DLC		2026-05-01T08:59:00	2026-05-01T13:12:00	海南航空	HU3207	经济舱	1290	5	5	香港国际机场	大连周水子国际机场
FLIGHT	C300	C088			NGB		2026-05-01T09:36:00	2026-05-01T12:23:00	中国国航	CA3208	经济舱	900	6	6	香港国际机场	宁波栎社国际机场
FLIGHT	C300	C231					2026-05-01T10:13:00	2026-05-01T13:06:00	东方航空	MU3209	经济舱	930	7	7	香港国际机场	苏州机场
FLIGHT	C300	C139					2026-05-01T10:50:00	2026-05-01T13:44:00	南方航空	CZ3210	经济舱	760	8	8	香港国际机场	苏南硕放国际机场
FLIGHT	C300	C158			KWL		2026-05-01T11:27:00	2026-05-01T13:13:00	海南航空	HU3211	经济舱	460	9	9	香港国际机场	桂林两江国际机场
FLIGHT	C300	C002			SYX		2026-05-01T12:04:00	2026-05-01T14:05:00	中国国航	CA3212	经济舱	530	10	10	香港国际机场	三亚凤凰国际机场
FLIGHT	C300	C119					2026-05-01T12:41:00	2026-05-01T15:00:00	东方航空	MU3213	经济舱	610	11	11	香港国际机场	张家界荷花国际机场
FLIGHT	C300	C015			LJG		2026-05-01T13:18:00	2026-05-01T16:43:00	南方航空	CZ3214	经济舱	910	12	12	香港国际机场	丽江三义国际机场
FLIGHT	C300	C308			TXN		2026-05-01T14:32:00	2026-05-01T16:59:00	中国国航	CA3216	经济舱	650	14	14	香港国际机场	黄山屯溪国际机场
FLIGHT	C300	C210			ZZH		2026-05-01T15:46:00	2026-05-01T16:56:00	南方航空	CZ3218	经济舱	270	16	16	香港国际机场	珠海金湾机场
FLIGHT	C300	C179					2026-05-01T16:23:00	2026-05-01T19:36:00	海南航空	HU3219	经济舱	860	17	17	香港国际机场	洛阳北郊机场
FLIGHT	C300	C077					2026-05-01T17:00:00	2026-05-01T21:13:00	中国国航	CA3220	经济舱	1130	18	18	香港国际机场	大同云冈国际机场
FLIGHT	C300	C070			KHG		2026-05-01T18:14:00	2026-05-02T01:56:00	南方航空	CZ3222	经济舱	2070	20	20	香港国际机场	喀什徕宁国际机场
FLIGHT	C300	C056					2026-05-01T18:51:00	2026-05-02T01:11:00	海南航空	HU3223	经济舱	1710	21	21	香港国际机场	吐鲁番交河机场
FLIGHT	C300	C292					2026-05-01T19:28:00	2026-05-02T02:29:00	中国国航	CA3224	经济舱	1890	22	22	香港国际机场	阿勒泰雪都机场
FLIGHT	C300	C222			BPE		2026-05-01T06:05:00	2026-05-01T10:23:00	东方航空	MU3225	经济舱	1160	23	23	香港国际机场	秦皇岛北戴河机场
FLIGHT	C300	C084			WEH		2026-05-01T06:42:00	2026-05-01T10:42:00	南方航空	CZ3226	经济舱	1080	24	24	香港国际机场	威海大水泊国际机场
FLIGHT	C300	C176			JJN		2026-05-01T07:19:00	2026-05-01T09:08:00	海南航空	HU3227	经济舱	490	25	25	香港国际机场	泉州晋江国际机场
FLIGHT	C300	C129			YTY		2026-05-01T07:56:00	2026-05-01T10:54:00	中国国航	CA3228	经济舱	800	26	26	香港国际机场	扬州泰州国际机场
FLIGHT	C300	C071					2026-05-01T08:33:00	2026-05-01T11:22:00	东方航空	MU3229	经济舱	760	27	27	香港国际机场	嘉兴机场
FLIGHT	C300	C040			BHY		2026-05-01T09:10:00	2026-05-01T10:58:00	南方航空	CZ3230	经济舱	490	28	28	香港国际机场	北海福成机场
FLIGHT	C300	C147					2026-05-01T09:47:00	2026-05-01T12:05:00	海南航空	HU3231	经济舱	620	29	29	香港国际机场	景德镇罗家机场
FLIGHT	C300	C127					2026-05-01T11:38:00	2026-05-01T12:48:00	南方航空	CZ3234	经济舱	300	32	32	香港国际机场	惠州平潭机场
FLIGHT	C300	C205			YNT		2026-05-01T12:52:00	2026-05-01T16:49:00	中国国航	CA3236	经济舱	1080	34	34	香港国际机场	烟台蓬莱国际机场
FLIGHT	C300	C025					2026-05-01T13:29:00	2026-05-01T14:39:00	东方航空	MU3237	经济舱	320	35	35	香港国际机场	佛山沙堤机场
FLIGHT	C300	C192			WNZ		2026-05-01T14:43:00	2026-05-01T17:09:00	海南航空	HU3239	经济舱	670	37	37	香港国际机场	温州龙湾国际机场
FLIGHT	C190	C039	SZX		PEK		2026-05-01T17:40:00	2026-05-01T21:49:00	中国国航	CA3380	经济舱	1100	3	3	深圳宝安国际机场	北京首都国际机场
FLIGHT	C190	C005	SZX		SHA		2026-05-01T18:17:00	2026-05-01T21:13:00	东方航空	MU3381	经济舱	780	4	4	深圳宝安国际机场	上海虹桥国际机场
FLIGHT	C190	C082	SZX		TSN		2026-05-01T18:54:00	2026-05-01T22:55:00	南方航空	CZ3382	经济舱	1070	5	5	深圳宝安国际机场	天津滨海国际机场
FLIGHT	C190	C272	SZX		CKG		2026-05-01T19:31:00	2026-05-01T22:14:00	海南航空	HU3383	经济舱	720	6	6	深圳宝安国际机场	重庆江北国际机场
FLIGHT	C190	C220	SZX		SJW		2026-05-01T06:08:00	2026-05-01T09:55:00	中国国航	CA3384	经济舱	1010	7	7	深圳宝安国际机场	石家庄正定国际机场
FLIGHT	C190	C083	SZX		TYN		2026-05-01T06:45:00	2026-05-01T10:31:00	东方航空	MU3385	经济舱	1000	8	8	深圳宝安国际机场	太原武宿国际机场
FLIGHT	C190	C061	SZX		HET		2026-05-01T07:22:00	2026-05-01T11:42:00	南方航空	CZ3386	经济舱	1160	9	9	深圳宝安国际机场	呼和浩特白塔国际机场
FLIGHT	C190	C172	SZX		SHE		2026-05-01T07:59:00	2026-05-01T12:45:00	海南航空	HU3387	经济舱	1280	10	10	深圳宝安国际机场	沈阳桃仙国际机场
FLIGHT	C190	C283	SZX		CGQ		2026-05-01T08:36:00	2026-05-01T13:49:00	中国国航	CA3388	经济舱	1400	11	11	深圳宝安国际机场	长春龙嘉国际机场
FLIGHT	C190	C066	SZX		HRB		2026-05-01T09:13:00	2026-05-01T14:50:00	东方航空	MU3389	经济舱	1510	12	12	深圳宝安国际机场	哈尔滨太平国际机场
FLIGHT	C190	C042	SZX		NKG		2026-05-01T09:50:00	2026-05-01T12:41:00	南方航空	CZ3390	经济舱	760	13	13	深圳宝安国际机场	南京禄口国际机场
FLIGHT	C190	C153	SZX		HGH		2026-05-01T10:27:00	2026-05-01T13:07:00	海南航空	HU3391	经济舱	710	14	14	深圳宝安国际机场	杭州萧山国际机场
FLIGHT	C190	C053	SZX		HFE		2026-05-01T11:04:00	2026-05-01T13:47:00	中国国航	CA3392	经济舱	730	15	15	深圳宝安国际机场	合肥新桥国际机场
FLIGHT	C190	C221	SZX		FOC		2026-05-01T11:41:00	2026-05-01T13:42:00	东方航空	MU3393	经济舱	540	16	16	深圳宝安国际机场	福州长乐国际机场
FLIGHT	C190	C046	SZX				2026-05-01T12:18:00	2026-05-01T14:24:00	南方航空	CZ3394	经济舱	560	17	17	深圳宝安国际机场	南昌昌北国际机场
FLIGHT	C190	C180	SZX		TNA		2026-05-01T12:55:00	2026-05-01T16:30:00	海南航空	HU3395	经济舱	960	18	18	深圳宝安国际机场	济南遥墙国际机场
FLIGHT	C190	C267	SZX		CGO		2026-05-01T13:32:00	2026-05-01T16:43:00	中国国航	CA3396	经济舱	860	19	19	深圳宝安国际机场	郑州新郑国际机场
FLIGHT	C190	C164	SZX		WUH		2026-05-01T14:09:00	2026-05-01T16:34:00	东方航空	MU3397	经济舱	650	20	20	深圳宝安国际机场	武汉天河国际机场
FLIGHT	C190	C284	SZX		CSX		2026-05-01T14:46:00	2026-05-01T16:45:00	南方航空	CZ3398	经济舱	540	21	21	深圳宝安国际机场	长沙黄花国际机场
FLIGHT	C190	C112	SZX		CAN		2026-05-01T15:23:00	2026-05-01T16:33:00	海南航空	HU3399	经济舱	300	22	22	深圳宝安国际机场	广州白云国际机场
FLIGHT	C190	C044	SZX		NNG		2026-05-01T16:00:00	2026-05-01T17:53:00	中国国航	CA3400	经济舱	510	23	23	深圳宝安国际机场	南宁吴圩国际机场
FLIGHT	C190	C184	SZX		HAK		2026-05-01T16:37:00	2026-05-01T18:21:00	东方航空	MU3401	经济舱	470	24	24	深圳宝安国际机场	海口美兰国际机场
FLIGHT	C190	C128	SZX		TFU		2026-05-01T17:14:00	2026-05-01T20:22:00	南方航空	CZ3402	经济舱	850	25	25	深圳宝安国际机场	成都天府国际机场
FLIGHT	C190	C249	SZX		KWE		2026-05-01T17:51:00	2026-05-01T20:14:00	海南航空	HU3403	经济舱	650	26	26	深圳宝安国际机场	贵阳龙洞堡国际机场
FLIGHT	C190	C142	SZX		KMG		2026-05-01T18:28:00	2026-05-01T21:22:00	中国国航	CA3404	经济舱	790	27	27	深圳宝安国际机场	昆明长水国际机场
FLIGHT	C190	C133	SZX		LXA		2026-05-01T19:05:00	2026-05-02T00:01:00	东方航空	MU3405	经济舱	1340	28	28	深圳宝安国际机场	拉萨贡嘎国际机场
FLIGHT	C190	C246	SZX		XIY		2026-05-01T19:42:00	2026-05-01T22:57:00	南方航空	CZ3406	经济舱	890	29	29	深圳宝安国际机场	西安咸阳国际机场
FLIGHT	C190	C034	SZX		LHW		2026-05-01T06:19:00	2026-05-01T10:14:00	海南航空	HU3407	经济舱	1070	30	30	深圳宝安国际机场	兰州中川国际机场
FLIGHT	C190	C245	SZX		XNN		2026-05-01T06:56:00	2026-05-01T11:07:00	中国国航	CA3408	经济舱	1140	31	31	深圳宝安国际机场	西宁曹家堡国际机场
FLIGHT	C190	C279	SZX		INC		2026-05-01T07:33:00	2026-05-01T11:40:00	东方航空	MU3409	经济舱	1120	32	32	深圳宝安国际机场	银川河东国际机场
FLIGHT	C190	C018	SZX				2026-05-01T08:10:00	2026-05-01T14:44:00	南方航空	CZ3410	经济舱	1780	33	33	深圳宝安国际机场	乌鲁木齐天山国际机场
FLIGHT	C190	C300	SZX				2026-05-01T08:47:00	2026-05-01T09:57:00	海南航空	HU3411	经济舱	270	34	34	深圳宝安国际机场	香港国际机场
FLIGHT	C190	C050	SZX		XMN		2026-05-01T11:15:00	2026-05-01T12:56:00	海南航空	HU3415	经济舱	470	3	3	深圳宝安国际机场	厦门高崎国际机场
FLIGHT	C190	C297	SZX				2026-05-01T11:52:00	2026-05-01T15:29:00	中国国航	CA3416	经济舱	1000	4	4	深圳宝安国际机场	青岛胶东国际机场
FLIGHT	C190	C080	SZX		DLC		2026-05-01T12:29:00	2026-05-01T16:40:00	东方航空	MU3417	经济舱	1150	5	5	深圳宝安国际机场	大连周水子国际机场
FLIGHT	C190	C088	SZX		NGB		2026-05-01T13:06:00	2026-05-01T15:52:00	南方航空	CZ3418	经济舱	770	6	6	深圳宝安国际机场	宁波栎社国际机场
FLIGHT	C190	C231	SZX				2026-05-01T13:43:00	2026-05-01T16:35:00	海南航空	HU3419	经济舱	790	7	7	深圳宝安国际机场	苏州机场
FLIGHT	C190	C139	SZX				2026-05-01T14:20:00	2026-05-01T17:12:00	中国国航	CA3420	经济舱	800	8	8	深圳宝安国际机场	苏南硕放国际机场
FLIGHT	C190	C158	SZX		KWL		2026-05-01T14:57:00	2026-05-01T16:41:00	东方航空	MU3421	经济舱	490	9	9	深圳宝安国际机场	桂林两江国际机场
FLIGHT	C190	C002	SZX		SYX		2026-05-01T15:34:00	2026-05-01T17:36:00	南方航空	CZ3422	经济舱	570	10	10	深圳宝安国际机场	三亚凤凰国际机场
FLIGHT	C190	C119	SZX				2026-05-01T16:11:00	2026-05-01T18:27:00	海南航空	HU3423	经济舱	640	11	11	深圳宝安国际机场	张家界荷花国际机场
FLIGHT	C190	C015	SZX		LJG		2026-05-01T16:48:00	2026-05-01T20:11:00	中国国航	CA3424	经济舱	940	12	12	深圳宝安国际机场	丽江三义国际机场
FLIGHT	C190	C308	SZX		TXN		2026-05-01T18:02:00	2026-05-01T20:27:00	南方航空	CZ3426	经济舱	680	14	14	深圳宝安国际机场	黄山屯溪国际机场
FLIGHT	C190	C210	SZX		ZZH		2026-05-01T19:16:00	2026-05-01T20:26:00	中国国航	CA3428	经济舱	300	16	16	深圳宝安国际机场	珠海金湾机场
FLIGHT	C190	C179	SZX				2026-05-01T19:53:00	2026-05-01T23:03:00	东方航空	MU3429	经济舱	890	17	17	深圳宝安国际机场	洛阳北郊机场
FLIGHT	C190	C077	SZX				2026-05-01T06:30:00	2026-05-01T10:40:00	南方航空	CZ3430	经济舱	1160	18	18	深圳宝安国际机场	大同云冈国际机场
FLIGHT	C190	C070	SZX		KHG		2026-05-01T07:44:00	2026-05-01T15:24:00	中国国航	CA3432	经济舱	2100	20	20	深圳宝安国际机场	喀什徕宁国际机场
FLIGHT	C190	C056	SZX				2026-05-01T08:21:00	2026-05-01T14:39:00	东方航空	MU3433	经济舱	1730	21	21	深圳宝安国际机场	吐鲁番交河机场
FLIGHT	C190	C292	SZX				2026-05-01T08:58:00	2026-05-01T15:56:00	南方航空	CZ3434	经济舱	1920	22	22	深圳宝安国际机场	阿勒泰雪都机场
FLIGHT	C190	C222	SZX		BPE		2026-05-01T09:35:00	2026-05-01T13:50:00	海南航空	HU3435	经济舱	1190	23	23	深圳宝安国际机场	秦皇岛北戴河机场
FLIGHT	C190	C084	SZX		WEH		2026-05-01T10:12:00	2026-05-01T14:10:00	中国国航	CA3436	经济舱	1110	24	24	深圳宝安国际机场	威海大水泊国际机场
FLIGHT	C190	C176	SZX		JJN		2026-05-01T10:49:00	2026-05-01T12:38:00	东方航空	MU3437	经济舱	530	25	25	深圳宝安国际机场	泉州晋江国际机场
FLIGHT	C190	C129	SZX		YTY		2026-05-01T11:26:00	2026-05-01T14:23:00	南方航空	CZ3438	经济舱	840	26	26	深圳宝安国际机场	扬州泰州国际机场
FLIGHT	C190	C071	SZX				2026-05-01T12:03:00	2026-05-01T14:51:00	海南航空	HU3439	经济舱	800	27	27	深圳宝安国际机场	嘉兴机场
FLIGHT	C190	C040	SZX		BHY		2026-05-01T12:40:00	2026-05-01T14:27:00	中国国航	CA3440	经济舱	530	28	28	深圳宝安国际机场	北海福成机场
FLIGHT	C190	C147	SZX				2026-05-01T13:17:00	2026-05-01T15:33:00	东方航空	MU3441	经济舱	660	29	29	深圳宝安国际机场	景德镇罗家机场
FLIGHT	C190	C127	SZX				2026-05-01T15:08:00	2026-05-01T16:18:00	中国国航	CA3444	经济舱	330	32	32	深圳宝安国际机场	惠州平潭机场
FLIGHT	C190	C205	SZX		YNT		2026-05-01T16:22:00	2026-05-01T20:17:00	南方航空	CZ3446	经济舱	1110	34	34	深圳宝安国际机场	烟台蓬莱国际机场
FLIGHT	C190	C025	SZX				2026-05-01T16:59:00	2026-05-01T18:09:00	海南航空	HU3447	经济舱	350	35	35	深圳宝安国际机场	佛山沙堤机场
FLIGHT	C190	C192	SZX		WNZ		2026-05-01T18:13:00	2026-05-01T20:38:00	东方航空	MU3449	经济舱	700	37	37	深圳宝安国际机场	温州龙湾国际机场
FLIGHT	C050	C039	XMN		PEK		2026-05-01T18:50:00	2026-05-01T22:37:00	南方航空	CZ3450	经济舱	1070	3	3	厦门高崎国际机场	北京首都国际机场
FLIGHT	C050	C005	XMN		SHA		2026-05-01T19:27:00	2026-05-01T21:44:00	海南航空	HU3451	经济舱	670	4	4	厦门高崎国际机场	上海虹桥国际机场
FLIGHT	C050	C082	XMN		TSN		2026-05-01T06:04:00	2026-05-01T09:42:00	中国国航	CA3452	经济舱	1030	5	5	厦门高崎国际机场	天津滨海国际机场
FLIGHT	C050	C272	XMN		CKG		2026-05-01T06:41:00	2026-05-01T09:43:00	东方航空	MU3453	经济舱	880	6	6	厦门高崎国际机场	重庆江北国际机场
FLIGHT	C050	C220	XMN		SJW		2026-05-01T07:18:00	2026-05-01T10:48:00	南方航空	CZ3454	经济舱	1000	7	7	厦门高崎国际机场	石家庄正定国际机场
FLIGHT	C050	C083	XMN		TYN		2026-05-01T07:55:00	2026-05-01T11:28:00	海南航空	HU3455	经济舱	1020	8	8	厦门高崎国际机场	太原武宿国际机场
FLIGHT	C050	C061	XMN		HET		2026-05-01T08:32:00	2026-05-01T12:38:00	中国国航	CA3456	经济舱	1170	9	9	厦门高崎国际机场	呼和浩特白塔国际机场
FLIGHT	C050	C172	XMN		SHE		2026-05-01T09:09:00	2026-05-01T13:23:00	东方航空	MU3457	经济舱	1200	10	10	厦门高崎国际机场	沈阳桃仙国际机场
FLIGHT	C050	C283	XMN		CGQ		2026-05-01T09:46:00	2026-05-01T14:26:00	南方航空	CZ3458	经济舱	1320	11	11	厦门高崎国际机场	长春龙嘉国际机场
FLIGHT	C050	C066	XMN		HRB		2026-05-01T10:23:00	2026-05-01T15:27:00	海南航空	HU3459	经济舱	1430	12	12	厦门高崎国际机场	哈尔滨太平国际机场
FLIGHT	C050	C042	XMN		NKG		2026-05-01T11:00:00	2026-05-01T13:20:00	中国国航	CA3460	经济舱	690	13	13	厦门高崎国际机场	南京禄口国际机场
